id,name,host_id,host_name,zip_code,neighborhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
l_630553964450827008,Peaceful home close to downtown - Room 1,h_195886435,Lara,28803,Tuxedo Park,35.56631,-82.53178,Private room,58,28,3,2025-03-18,0.14,2,180,2
l_630897587250262272,West Asheville Cozy loft with fireplace,h_15830544,Deborah,28715,Candler,35.56888,-82.66067,Entire home/apt,68,2,28,2024-11-04,0.77,1,315,6
l_630971916235713920,Just a few steps from everything in West Asheville,h_460034779,Todd,28806,West Asheville,35.578483,-82.5916907,Entire home/apt,98,2,55,2025-06-03,1.53,1,83,14
l_631066632238704768,Relaxing Getaway,h_460060412,April,28804,South Asheville,35.623951,-82.543373,Entire home/apt,122,2,76,2025-01-01,2.03,1,350,8
l_631761067050806144,Impressive City Center Condo with EV Outlet,h_167186184,Towns,28801,Downtown Asheville,35.5963887,-82.5514174,Entire home/apt,319,2,37,2024-01-16,1,108,363,0
l_632390374391661312,Home Suite Home - 10 Min. From Downtown AVL,h_156891704,Mary,28806,West Asheville,35.61092,-82.6351,Entire home/apt,68,1,47,2025-06-16,1.39,1,5,16
l_632611045895676416,Large 3BR Asheville Home - Quiet Neighborhood!,h_195087670,Aaron,28806,West Asheville,35.6030158996582,-82.62975311279297,Entire home/apt,103,3,81,2025-06-05,2.22,1,120,27
l_632694062632055936,Creekside King Suite,h_7653975,Linda,28732,Fletcher,35.42667,-82.46065,Private room,62,2,13,2023-10-22,0.36,1,76,0
l_632739314530565760,"Hot tub,  firepit in Asheville",h_460430148,Myron And Brittany,28805,East Asheville,35.61437,-82.47766,Entire home/apt,107,1,291,2025-05-30,7.84,4,241,85
l_633160111807551744,Luxury Log Cabin | Hot Tub*Kids*Pets*Hiking*Toys,h_27102941,May,28805,East Asheville,35.63176,-82.49477,Entire home/apt,335,2,165,2025-06-13,4.46,4,335,34
l_633454855694759424,Mountain Modern Asheville Cabin,h_133996475,Anna,28704,South Asheville,35.47027,-82.50753,Entire home/apt,148,2,170,2025-06-14,4.57,2,336,39
l_633473670831270656,NEW Bathroom and Kitchen! Guest House AVL,h_133996475,Anna,28704,South Asheville,35.46842,-82.50889,Entire home/apt,74,2,142,2025-06-06,3.82,2,351,32
l_633772538334050304,Walkable Home In Heart of W.Asheville Near Dwntown,h_90132535,Arvin,28806,West Asheville,35.582207,-82.592636,Entire home/apt,281,4,76,2025-05-26,2.16,3,333,3
l_635355880329805696,"Merrill's Cove-2 BDR Retreat, Pets Welcome",h_93190693,Suzanne,28803,Tuxedo Park,35.52596,-82.48199,Entire home/apt,95,2,13,2025-05-26,0.36,3,341,7
l_635415350287429888,Charming 2200sf house with MTN view.,h_461072378,Lucy,28806,West Asheville,35.527081,-82.615875,Entire home/apt,178,2,5,2023-10-22,0.15,1,365,0
l_635453479167942272,The Haven -,h_115081421,Katherine,28715,Candler,35.55473,-82.65829,Entire home/apt,88,90,0,,,1,268,0
l_635479299986877184,Stunning Views | Hot Tub | Close to Asheville!,h_96187307,Yonder,28803,Tuxedo Park,35.4865641,-82.5110998,Entire home/apt,214,1,33,2024-09-26,0.92,50,347,6
l_636151163853850112,Best Of Downtown Asheville At Our Front Door,h_8539567,Michael,28801,Downtown Asheville,35.60257,-82.55529,Entire home/apt,295,3,8,2022-11-20,0.23,1,0,0
l_636940096232169984,"Designer Home near Biltmore Village, 10 to AVL",h_332614799,Alexey,28803,Tuxedo Park,35.54963,-82.50406,Entire home/apt,135,1,188,2025-06-08,5.06,2,345,52
l_637143277389380224,"Foster Burton Mountain , near river and downtown!",h_85361942,Jillian,28804,South Asheville,35.62853,-82.59983,Entire home/apt,117,1,69,2025-02-15,1.87,2,327,9
l_637672772568626176,Cozy Love Nest 1BR - minutes to Downtown Asheville,h_97456994,Jennifer,28804,South Asheville,35.65419,-82.57869,Entire home/apt,100,2,53,2025-04-27,1.43,2,362,4
l_637846714210146816,Power/Water/WiFi and Easily Accessible,h_55918963,Mike And Cate,28732,Fletcher,35.429337,-82.5254961,Entire home/apt,235,1,112,2024-10-28,3.04,2,258,17
l_638599565124490112,"Asheville Mod Cabin 
IG @ ashevillemodcabin",h_80034662,Kevin,28805,East Asheville,35.61423358681606,-82.52160061150789,Entire home/apt,203,2,42,2025-06-07,1.85,1,68,19
l_639228394282746880,Bob's Cottage - seclusion in the center of things!,h_25520590,Ginger,28805,East Asheville,35.59254,-82.53517,Entire home/apt,,2,4,2024-05-26,0.13,2,0,0
l_640420687296388480,New Eco Scandinavian Farmhouse in the Trees,h_441310546,Abigail,28806,West Asheville,35.56591,-82.60926,Entire home/apt,113,1,95,2025-05-04,2.71,1,85,19
l_640473347103600256,Cold Creek Cottage by CM | Grill & Cozy Fire Pit,h_134903005,Carolina Mornings,28805,East Asheville,35.63765589,-82.46994854,Entire home/apt,178,1,18,2025-02-07,0.53,46,364,6
l_641187095838712064,New! Relax at Blue Ridge Dream in Asheville,h_33701162,Leanne,28803,Tuxedo Park,35.486025,-82.48671399999999,Entire home/apt,315,3,1,2022-07-04,0.03,1,252,0
l_641225233588116736,Contemporary Asheville home,h_393755833,Dirk,28806,West Asheville,35.5512303,-82.6104033,Entire home/apt,211,2,30,2025-03-16,1.09,1,174,4
l_641408235896240128,"Cheerful ""big blue"" home with a porch and loft",h_118729390,Christine,28803,Tuxedo Park,35.54929,-82.51011,Entire home/apt,102,2,58,2025-05-26,1.63,2,306,10
l_642220518382224512,"Indoor hot tub, fire pit, hiking trails nearby",h_242474849,Jennifer,28803,Tuxedo Park,35.54969,-82.50402,Entire home/apt,223,1,125,2025-05-30,3.52,28,352,22
l_643552941190255104,Perfect | Hot Tub | Arcade l Fireplace | Grilling,h_414566451,Sergey,28806,West Asheville,35.60393,-82.60829,Entire home/apt,146,2,92,2025-05-27,2.52,1,63,22
l_644782260633230592,Suburban three-bedroom oasis close to everything!,h_10534849,Brett,28806,West Asheville,35.58709,-82.60353,Entire home/apt,,30,1,2022-07-30,0.03,1,365,0
l_644989202418449664,"""BABY BLUE""  Our bright and sunny little cottage.",h_461292034,Kenneth,28804,South Asheville,35.62736,-82.57623,Entire home/apt,78,1,83,2025-06-16,2.27,1,116,48
l_645082046833169792,Spacious Two-Bedroom with a View on the East Side,h_87509,Radix,28805,East Asheville,35.57538,-82.49378,Entire home/apt,,2,55,2025-06-14,1.94,1,339,17
l_646209186010299904,Hip basement apartment less than 1 mi to downtown!,h_25820180,Robert,28801,Downtown Asheville,35.60809,-82.55903,Entire home/apt,130,2,61,2025-06-06,1.67,1,263,9
l_647499312875397760,7 Mi to Dtwn Asheville: Apartment w/ Patio,h_121681645,Evolve,28803,Tuxedo Park,35.54798,-82.48113,Entire home/apt,,2,39,2025-05-26,1.09,31,358,5
l_648391789873513088,Brookstone Lodge an Choice Ascend Collection Hotel,h_184069772,Paul,28803,Tuxedo Park,35.55526,-82.52095,Private room,,1,82,2025-05-18,2.24,5,365,10
l_648430620786268416,Brookstone Lodge Boutique Hotel Near City Center,h_184069772,Paul,28803,Tuxedo Park,35.55447,-82.52027,Private room,105,1,82,2024-11-18,2.27,5,365,9
l_649159981874701184,Wellington Cottage | 2BR | Modern Boho,h_97456994,Jennifer,28804,South Asheville,35.653768348371216,-82.57987294346094,Entire home/apt,130,2,25,2024-09-01,0.68,2,352,1
l_649271498593305600,"Adorable ""little red"" house with kitchenette",h_118729390,Christine,28803,Tuxedo Park,35.55108,-82.51203,Entire home/apt,64,2,56,2025-04-20,1.55,2,278,5
l_649917979938769920,Cozy House 2 Bedroom with Hot tub,h_396620878,Byrd,28806,West Asheville,35.57558,-82.63901,Entire home/apt,132,1,192,2025-05-26,5.27,2,359,25
l_650894722794239744,Charming 1940s bungalow with hot tub,h_871687,Fabiana,28803,Tuxedo Park,35.49823,-82.49986,Entire home/apt,149,1,13,2024-01-01,0.4,1,20,0
l_651471825772202624,❤️Couples Suite❤️-in the middle of it all!,h_109019570,Lisa,28804,South Asheville,35.6177312,-82.5533923,Entire home/apt,70,2,127,2025-06-01,3.51,1,24,17
l_652311757396485888,"Flat, fenced backyard minutes to DT & the Outdoors",h_464930832,Arthur,28704,South Asheville,35.48683,-82.58102,Entire home/apt,209,2,27,2025-04-05,0.76,1,348,1
l_654194009538201856,Fantastic Historic Montford near Downtown!,h_33140866,Matt,28801,Downtown Asheville,35.60544,-82.57464,Entire home/apt,70,30,0,,,1,334,0
l_654362822315075328,Gorgeous 3BR Stone Cottage in West Asheville!,h_56282532,Dan,28806,West Asheville,35.56894,-82.63499,Entire home/apt,,4,21,2024-04-05,0.6,1,0,0
l_655115155961969792,Garden Suite in West Asheville,h_41301842,Erica,28806,West Asheville,35.58686,-82.6075,Entire home/apt,71,2,132,2025-06-11,3.79,1,66,33
l_656541516341155968,4-8 Guests. DOWNTOWN Asheville Eco Retreat House,h_281471581,Joanie,28801,Downtown Asheville,35.58533,-82.54972,Entire home/apt,,30,0,,,1,89,0
l_657798166209952256,"Adorable 1 bedroom suite, close to downtown, UNCA",h_17894278,Marta,28801,Downtown Asheville,35.60659,-82.55907,Entire home/apt,81,2,95,2025-06-01,2.65,1,352,24
l_658017930165418496,Cheerful Arden home in Royal Pines with a Hot tub,h_233368274,David,28704,South Asheville,35.47345,-82.50539,Entire home/apt,120,2,16,2024-04-14,0.48,1,363,0
l_658106043154012160,May Acres Coop - adorable cottage amidst 15 acres,h_152235345,Julie,28732,Fletcher,35.4374,-82.49155,Entire home/apt,93,1,116,2025-05-25,3.22,2,177,21
l_658517258882985600,Panoramic Pack Square | Arras Vacation Rentals,h_343440528,Arras,28801,Downtown Asheville,35.59524,-82.55219,Entire home/apt,326,1,23,2025-05-22,0.65,10,152,4
l_658663431921986048,"Charming 2 bedroom cottage near Asheville, NC",h_384261838,Tammy Kay,28805,East Asheville,35.59099,-82.51242,Entire home/apt,101,90,1,2023-08-08,0.04,2,351,0
l_658810197165556352,3BR Mountainview Dog Friendly | Firepit | W/D,h_206690366,Vacasa North Carolina,28732,Fletcher,35.43115,-82.52595,Entire home/apt,152,2,43,2025-06-09,1.21,2,361,10
l_659312654584073088,A-frame Cabin Campground with communal River Lodge,h_442096897,Joe,28806,West Asheville,35.56825,-82.57036,Entire home/apt,286,1,11,2024-12-29,0.33,1,331,2
l_660310339680082176,Charming Emma Bungalow,h_199409320,Leah,28806,West Asheville,35.596318375002255,-82.59191237390041,Entire home/apt,150,1,60,2024-07-27,1.7,1,340,3
l_660829391095210112,Cute Little Downtown Studio,h_119766721,Nina,28801,Downtown Asheville,35.59233,-82.557,Entire home/apt,63,1,136,2025-05-29,3.77,7,327,29
l_661017790664427264,Mill House - Quiet Neighborhood,h_247799171,Brent,28715,Candler,35.53701,-82.64385,Entire home/apt,125,28,4,2024-12-17,0.12,2,194,1
l_665247819715896832,The Walkable Wonder! Full Kitchen & King Bed,h_424485172,Kell,28804,South Asheville,35.61396,-82.55246,Entire home/apt,172,1,133,2024-09-03,3.71,1,12,12
l_667240876916183424,Brookstone Lodge Hotel Easy Access I-40 Downtown,h_184069772,Paul,28803,Tuxedo Park,35.55584,-82.52078,Private room,105,1,33,2024-09-15,0.93,5,364,2
l_667421156770491520,"Bright, open studio in East Asheville",h_78474630,Susan,28805,East Asheville,35.59663,-82.51867,Entire home/apt,79,2,56,2025-05-19,1.83,1,156,14
l_668081997613842688,Trout Lily Cottage-steps from downtown Asheville,h_481140971,James,28801,Downtown Asheville,35.60118,-82.54712,Entire home/apt,153,2,130,2025-06-15,4,1,165,50
l_668106311195140864,10 Min to Downtown. Luxe finishes. Private HotTub!,h_36793116,Mighty Tree Properties,28806,West Asheville,35.61498,-82.59512,Entire home/apt,,1,79,2025-06-08,2.29,4,316,18
l_668880210547439232,Old World Elegance: Renovated Historic Landmark,h_47498677,Pamela,28801,Downtown Asheville,35.60881,-82.56887,Entire home/apt,800,14,0,,,1,365,0
l_668951877642918144,"Serenity Sojourn:  Hot Tub, Fire Pit, & Views",h_459368276,Anne,28806,West Asheville,35.54713,-82.62002,Entire home/apt,283,2,96,2025-05-26,2.72,6,323,15
l_669756483535908352,Private room in large house outside of Asheville,h_158894718,Mark,28704,South Asheville,35.46307,-82.57304,Private room,999,1,1,2022-08-09,0.03,1,90,0
l_670215850701672192,Guest Room with 2 Queen Beds at Kimpton Hotel,h_457314494,Kimpton Hotel Arras,28801,Downtown Asheville,35.59443,-82.55173,Private room,243,1,31,2025-06-01,1.02,2,195,24
l_670243348550349056,"Fenced Yard, Home Office, & Covered Deck (Monthly)",h_33449874,Molly,28806,West Asheville,35.57557,-82.59458,Entire home/apt,113,30,5,2025-02-28,0.15,1,349,1
l_670778011104116608,"House of Art
2 bed 2 bath with Sunroom",h_469417658,Nicole,28704,South Asheville,35.47700545390958,-82.56788481026888,Entire home/apt,158,2,0,,,1,365,0
l_671235890019920512,Eclectic 2 Bedroom West Asheville home.,h_72122857,Amber,28806,West Asheville,35.58334,-82.63025,Entire home/apt,180,2,10,2022-11-27,0.3,1,89,0
l_671623902125220736,Peaceful Getaway 10 Minutes to Downtown Asheville,h_267939283,Jaime,28803,Tuxedo Park,35.55016,-82.47998,Entire home/apt,86,1,195,2025-06-09,5.64,1,334,48
l_671628225834649728,Spacious Family Home Near Hiking & Breweries!,h_121681645,Evolve,28704,South Asheville,35.47256,-82.49294,Entire home/apt,279,3,2,2022-10-16,0.06,31,199,0
l_672304373121185024,Cozy up in the Bear Den-dog friendly,h_50919042,Katherine,28805,East Asheville,35.6186047,-82.4815567,Entire home/apt,135,2,6,2025-03-29,0.55,1,129,6
l_673618382327247872,Beautifully Remodeled 2 BR Home Close to West AVL!,h_98604649,Heather,28806,West Asheville,35.57085,-82.64757,Entire home/apt,110,2,60,2025-04-28,1.72,1,167,11
l_674052062759182592,Oak and Ivey Cottage,h_233729575,Becky,28805,East Asheville,35.60566480010464,-82.48434975743294,Entire home/apt,189,2,46,2025-06-01,4.07,2,239,46
l_674758651803723776,Spacious 3BR | Deck | Washer/Dryer,h_443139360,Vacasa North Carolina,28732,Fletcher,35.43572,-82.51941,Entire home/apt,249,4,14,2025-05-11,0.41,10,365,2
l_675529968269080320,Asheville Home - 5 min to town - Pets OK 4 BD/2 BA,h_73127762,Joel,28803,Tuxedo Park,35.55448,-82.51174,Entire home/apt,166,2,43,2025-05-26,1.33,1,317,10
l_676759193993863168,Clean and Convenient West Asheville Homestay,h_20475301,Paige & Nathan,28806,West Asheville,35.56715,-82.59662,Private room,49,1,110,2025-04-19,3.13,2,165,12
l_676863018438068608,Asheville New Home Close To Everything,h_470991786,Lane,28806,West Asheville,35.55166,-82.62365,Entire home/apt,181,2,37,2025-04-06,1.09,1,365,16
l_677353796235788032,Asheville Studio Oasis,h_471087905,Anna Kathryn,28805,East Asheville,35.60885,-82.49688,Entire home/apt,58,1,79,2025-05-30,2.31,1,348,32
l_679809782098650752,"Family friendly. EV! Fenced yrd, close to dwntwn",h_5111981,Jessica Leigh,28805,East Asheville,35.6154,-82.48943,Entire home/apt,173,3,37,2025-06-01,1.15,1,290,14
l_681294831848601472,Stunning & serene riverside retreat in Asheville!,h_2707998,Lisa,28805,East Asheville,35.60484329239477,-82.46902716931152,Entire home/apt,,3,38,2024-09-22,1.19,1,0,7
l_683238884299327616,River Arts furnished apt in Craftsman Home,h_98506795,Elizabeth,28801,Downtown Asheville,35.58917,-82.56884,Entire home/apt,,2,0,,,2,0,0
l_683253387866026752,"Private Creek Retreat Bungalow, Stroll to West AVL",h_16110671,Jane,28806,West Asheville,35.57463,-82.59904,Entire home/apt,120,3,46,2025-02-17,1.33,1,151,6
l_683419374652644608,Woodland suite minutes to Biltmore House and Mtns,h_129486798,Ryan,28803,Tuxedo Park,35.5706,-82.51482,Private room,59,2,64,2025-06-16,1.91,1,154,18
l_683520133983815168,Serenity by Purely Asheville! ! Entire Home!,h_92361168,Zahra,28806,West Asheville,35.63375,-82.63314,Entire home/apt,,30,18,2024-06-24,0.52,2,0,1
l_683959567296407040,French Broad River Cottage Oasis,h_472727588,Kimberly,28704,South Asheville,35.46142,-82.5454,Entire home/apt,184,2,0,,,1,90,0
l_685522508132856064,Screened Porch | Quiet Neighborhood near Biltmore,h_304891938,Joshua,28803,Tuxedo Park,35.55338,-82.50636,Entire home/apt,90,3,104,2025-05-01,3.01,2,330,29
l_686055814693911296,Garden getaway in downtown Asheville,h_27378532,Cecil,28804,South Asheville,35.62117,-82.56226,Entire home/apt,84,2,120,2025-06-02,3.54,1,329,21
l_686088974677118080,High Above Asheville! Beautiful Long Range Views!,h_27538155,Mark,28803,Tuxedo Park,35.52619,-82.49054,Entire home/apt,89,2,85,2025-05-26,2.42,1,163,13
l_688440633801136640,River Arts District Hidden Gem I,h_61411239,Virginia,28806,West Asheville,35.58216,-82.57503,Entire home/apt,79,30,0,,,5,260,0
l_688527920286591232,Downtown Chic Luxury Condo with Views,h_61844145,Elizabeth,28801,Downtown Asheville,35.5925442,-82.5566889,Entire home/apt,389,2,93,2024-09-28,2.78,4,131,13
l_688989188143447040,Diego's Cozy & Warm Bungalow,h_61411239,Virginia,28806,West Asheville,35.58338,-82.58525,Entire home/apt,123,30,2,2023-01-01,0.06,5,351,0
l_689988576141953792,Be Our Guest! Comfortable 3 bedroom home!,h_474226080,Robin,28732,Fletcher,35.43503,-82.52794,Entire home/apt,158,1,99,2025-05-16,2.94,1,141,25
l_690077496342128896,West Asheville Backyard Oasis - private entrance,h_29216442,Beth,28806,West Asheville,35.58387,-82.57948,Entire home/apt,73,1,136,2025-06-08,4.01,1,341,40
l_690726025566206976,3 BR Charming W AVL Getaway,h_232831690,Jon,28806,West Asheville,35.57733,-82.63161,Entire home/apt,105,2,114,2025-06-12,3.36,8,238,26
l_692747310050859520,"Private, quiet family friendly 3Bd Rm",h_3672127,Tonya,28805,East Asheville,35.5927417,-82.50604659999999,Entire home/apt,114,3,4,2025-04-16,0.27,1,254,2
l_693535146849398784,Happy Trails Hideaway - A Mountain Oasis,h_139853785,Gene,28806,West Asheville,35.50391,-82.61068,Entire home/apt,143,1,62,2024-09-01,1.83,1,343,8
l_694227287219400064,Eco-conscious Luxury Haven,h_2891832,Prashant,28806,West Asheville,35.57943,-82.62956,Entire home/apt,70,3,15,2023-07-30,0.44,1,166,0
l_695008307440529280,"Adorable Suite with fireplace in Fletcher, NC",h_475352747,Matthew And Ayla,28732,Fletcher,35.43118,-82.52122,Entire home/apt,71,1,96,2025-06-16,2.81,1,332,23
l_695155686927508096,2-BR Walkable Home in W. Asheville near Downtown,h_90132535,Arvin,28806,West Asheville,35.5825,-82.59349,Entire home/apt,221,30,4,2024-10-08,0.12,3,334,1
l_696568972343201408,"Chalet with Hot tub, Sauna, & Firepit",h_419247317,Gene,28806,West Asheville,35.51235,-82.61662,Entire home/apt,328,1,136,2025-04-24,4,1,328,28
l_698725929556587264,Cheerful West Asheville home close to everything!,h_475705099,Jennifer,28806,West Asheville,35.574627,-82.6076305,Entire home/apt,85,30,8,2024-09-06,0.25,1,260,1
l_699184242751473280,55 S Market St #212 - Downtown Asheville!,h_122746719,Rebecca,28801,Downtown Asheville,35.5932046,-82.5499229,Entire home/apt,181,2,161,2025-06-01,4.81,3,172,46
l_699244524348422656,Adorable guest house in Asheville,h_250345844,Pamela Lynn,28801,Downtown Asheville,35.6073812,-82.5591127,Entire home/apt,99,2,86,2025-05-25,2.52,1,340,17
l_700134617928939904,Walk downtown  & stay in an amazing historic home,h_65467147,Diana,28801,Downtown Asheville,35.60102393824355,-82.54229287790984,Entire home/apt,,29,5,2024-08-15,0.17,1,358,2
l_700255410096550272,Downtown Asheville Guest Suite,h_174463018,Stephen,28801,Downtown Asheville,35.5858794,-82.5584631,Entire home/apt,133,1,146,2025-06-01,5.79,1,187,74
l_700859437931507968,"Hot tub,  Pool, King bed, Asheville",h_460430148,Myron And Brittany,28805,East Asheville,35.616,-82.4775,Entire home/apt,380,2,112,2025-05-23,3.31,4,301,32
l_702056774494336896,"Escape w/ Hot Tub, Mtn Views: 5 Mi to Urban Trail",h_121681645,Evolve,28804,South Asheville,35.65001,-82.53073,Entire home/apt,354,3,67,2025-05-26,2,31,335,16
l_702146320732345344,Dog Friendly 5 BR W/ Hot Tub & Fire Pit on 9 Acres,h_459368276,Anne,28715,Candler,35.5602,-82.6632,Entire home/apt,356,2,46,2025-01-02,1.36,6,229,10
l_704201021761597440,"Ursa Minor by CM | Office, Chef's Kitchen, & Mtns",h_134903005,Carolina Mornings,28801,Downtown Asheville,35.605348,-82.552037,Entire home/apt,72,1,4,2024-08-01,0.13,46,319,1
l_705091041528015360,Whimsical suite 7min to Biltmore,h_22631132,Jenna,28803,Tuxedo Park,35.54586,-82.52702,Entire home/apt,,1,41,2024-08-25,1.82,1,0,7
l_705350379570787072,"Bright Cozy Asheville House Near Downtown, Monthly",h_128254566,Bonnie,28801,Downtown Asheville,35.60588,-82.56084,Entire home/apt,165,30,2,2025-01-14,0.18,2,325,2
l_705350435400572416,"Cozy New Asheville Guest Suite, Near Downtown",h_128254566,Bonnie,28801,Downtown Asheville,35.60763,-82.56063,Entire home/apt,145,2,34,2025-04-13,1.26,2,360,13
l_705668629737875328,"Downtown Asheville, NC 2 MI & 5 MI to Biltmore",h_470823906,Viktor,28806,West Asheville,35.602257927394064,-82.59624656812285,Entire home/apt,281,1,153,2025-05-26,4.5,2,298,43
